B1,B2,B3,B4,B5,B6,Sector
-80,-82,-77,-76,-79,-96,23
-80,-73,-71,-92,-77,-63,23
-81,-84,-75,-78,-76,-97,23
-83,-89,-74,-79,-76,-61,23
-89,-72,-74,-79,-85,-63,23
-89,-77,-70,-76,-82,-98,23
-89,-71,-74,-77,-88,-67,23
-86,-80,-72,-87,-78,-66,23
-88,-82,-74,-78,-91,-100,23
-87,-74,-72,-77,-76,-69,23
-87,-80,-79,-80,-82,-63,23
-82,-72,-81,-82,-80,-62,23
-84,-82,-84,-82,-72,-96,23
-81,-76,-80,-76,-80,-95,23
-82,-83,-96,-86,-76,-62,23
-90,-76,-88,-80,-75,-97,23
-93,-81,-92,-87,-82,-96,23
-89,-70,-66,-90,-76,-62,23
-95,-77,-69,-80,-77,-95,23
-82,-70,-66,-82,-76,-68,23
-81,-82,-69,-82,-76,-68,23
-81,-81,-73,-89,-75,-67,23
-81,-83,-76,-87,-76,-60,23
-85,-71,-71,-80,-88,-97,23
-85,-81,-77,-80,-73,-59,23
-83,-78,-85,-81,-73,-93,23
-85,-86,-82,-85,-72,-92,23
-85,-80,-87,-88,-72,-58,23
-83,-87,-89,-82,-71,-93,23
-84,-78,-79,-83,-77,-61,23
-83,-86,-82,-82,-80,-97,23
-90,-77,-78,-84,-77,-96,23
-102,-85,-69,-84,-78,-63,23
-83,-71,-73,-84,-72,-97,23
-95,-80,-66,-80,-76,-62,23
-100,-73,-69,-78,-77,-98,23
-80,-79,-66,-80,-77,-97,23
-84,-70,-69,-83,-74,-62,23
-80,-70,-72,-88,-75,-96,23
-77,-83,-76,-87,-77,-96,23
-82,-83,-73,-84,-74,-62,23
-75,-74,-67,-85,-75,-96,23
-80,-81,-70,-89,-75,-98,23
-92,-78,-66,-91,-74,-62,23
-89,-82,-69,-85,-76,-97,23
-86,-72,-67,-84,-79,-61,23
-89,-81,-76,-83,-77,-94,23
-84,-72,-76,-80,-76,-62,23
-88,-76,-75,-78,-76,-96,23
-87,-68,-76,-88,-85,-98,23
-87,-76,-76,-86,-82,-62,23
-80,-69,-76,-92,-88,-96,23
-79,-76,-79,-82,-78,-96,23
-79,-76,-77,-84,-74,-63,23
-80,-69,-82,-85,-74,-96,23
-80,-84,-70,-80,-76,-62,24
-84,-85,-72,-80,-73,-96,24
-99,-88,-70,-81,-75,-68,24
-85,-82,-64,-78,-71,-64,24
-85,-79,-68,-84,-86,-68,24
-85,-76,-71,-85,-84,-100,24
-82,-82,-74,-84,-70,-98,24
-82,-75,-70,-86,-71,-100,24
-83,-72,-71,-78,-74,-64,24
-81,-80,-72,-80,-80,-100,24
-81,-81,-74,-76,-72,-65,24
-82,-73,-75,-84,-73,-100,24
-84,-81,-78,-75,-72,-64,24
-84,-74,-74,-75,-71,-98,24
-83,-81,-77,-75,-70,-64,24
-83,-78,-74,-78,-96,-100,24
-85,-84,-77,-77,-87,-72,24
-83,-75,-76,-80,-93,-75,24
-89,-80,-78,-78,-70,-64,24
-88,-76,-76,-78,-72,-100,24
-87,-85,-81,-76,-73,-66,24
-89,-86,-81,-75,-80,-100,24
-86,-82,-87,-77,-86,-65,24
-85,-89,-83,-77,-70,-98,24
-90,-84,-77,-82,-71,-99,24
-87,-89,-80,-76,-69,-63,24
-90,-81,-76,-76,-69,-99,24
-86,-81,-72,-80,-75,-100,24
-88,-73,-69,-83,-84,-70,24
-77,-79,-71,-80,-85,-72,24
-87,-74,-69,-86,-79,-70,24
-89,-83,-73,-83,-72,-63,24
-88,-79,-74,-82,-71,-99,24
-81,-84,-70,-83,-71,-96,24
-85,-77,-68,-83,-83,-64,24
-88,-82,-80,-83,-84,-98,24
-90,-91,-83,-80,-80,-63,24
-91,-89,-75,-80,-70,-98,24
-86,-86,-78,-82,-70,-96,24
-89,-79,-76,-74,-69,-63,24
-88,-76,-82,-82,-69,-65,24
-92,-83,-80,-77,-76,-102,24
-85,-75,-72,-78,-90,-95,24
-86,-83,-72,-76,-82,-97,24
-83,-75,-70,-81,-85,-72,24
-86,-82,-72,-81,-85,-62,24
-80,-75,-72,-80,-83,-62,24
-81,-87,-69,-76,-78,-94,24
-82,-80,-72,-77,-79,-97,24
-83,-91,-71,-83,-81,-61,24
-87,-78,-75,-85,-85,-73,24
-82,-80,-74,-77,-84,-100,24
-80,-73,-71,-77,-78,-67,24
-80,-82,-75,-77,-94,-68,24
-80,-86,-76,-86,-80,-68,24
-80,-73,-76,-86,-76,-97,24
-80,-80,-78,-89,-77,-68,24
-80,-73,-77,-80,-77,-68,24
-79,-81,-86,-80,-85,-68,24
-80,-74,-78,-81,-84,-66,24
-88,-73,-82,-83,-84,-65,24
-88,-86,-76,-88,-71,-98,24
-87,-76,-72,-77,-74,-63,24
-81,-80,-72,-80,-69,-98,24
-80,-74,-70,-80,-75,-62,24
-79,-77,-73,-76,-80,-97,24
-84,-72,-70,-80,-80,-60,24
-83,-78,-67,-77,-66,-60,24
-85,-73,-74,-81,-69,-94,24
-85,-80,-71,-81,-70,-68,24
-83,-80,-74,-85,-69,-80,24
-84,-73,-73,-78,-69,-73,24
-77,-80,-82,-78,-80,-71,24
-77,-73,-79,-84,-71,-64,24
-77,-80,-84,-75,-79,-98,24
-77,-75,-69,-81,-70,-97,24
-76,-87,-72,-79,-70,-63,24
-91,-82,-70,-83,-71,-96,24
-82,-88,-75,-86,-85,-96,24
-86,-80,-71,-87,-89,-62,24
-84,-80,-73,-88,-87,-96,24
-88,-86,-82,-78,-75,-62,24
-83,-72,-84,-78,-76,-98,24
-83,-80,-81,-86,-85,-98,24
-83,-72,-76,-88,-87,-72,24
-80,-80,-84,-87,-88,-72,24
-82,-72,-72,-80,-75,-74,24
-78,-80,-73,-80,-75,-72,24
-80,-78,-70,-80,-81,-71,24
-78,-82,-72,-78,-85,-96,24
-86,-79,-68,-78,-85,-70,24
-84,-82,-71,-84,-83,-64,24
-81,-80,-69,-85,-78,-100,24
-80,-86,-72,-84,-79,-70,24
-82,-76,-69,-86,-81,-70,24
-85,-86,-71,-78,-85,-98,24
-83,-78,-71,-80,-84,-95,24
-86,-82,-75,-76,-78,-64,24
-96,-86,-73,-84,-76,-95,24
-91,-76,-76,-78,-81,-97,24
-92,-80,-78,-82,-79,-95,25
-86,-93,-71,-83,-87,-98,25
-83,-88,-71,-80,-86,-61,25
-85,-87,-70,-77,-82,-94,25
-88,-91,-66,-78,-84,-94,25
-91,-74,-72,-84,-81,-100,25
-89,-83,-67,-83,-71,-64,25
-82,-75,-70,-82,-72,-98,25
-82,-83,-71,-86,-71,-98,25
-82,-83,-74,-90,-90,-64,25
-83,-75,-71,-78,-90,-64,25
-83,-81,-76,-78,-90,-69,25
-82,-88,-73,-78,-70,-70,25
-82,-81,-75,-89,-69,-69,25
-81,-80,-72,-84,-69,-98,25
-83,-85,-75,-83,-73,-62,25
-83,-92,-72,-74,-70,-100,25
-84,-85,-79,-74,-69,-97,25
-86,-92,-76,-96,-77,-63,25
-78,-86,-78,-84,-92,-97,25
-83,-93,-75,-84,-76,-62,25
-89,-84,-78,-84,-70,-64,25
-91,-93,-75,-88,-74,-96,25
-89,-82,-74,-83,-73,-63,25
-83,-89,-68,-83,-90,-98,25
-89,-82,-68,-81,-81,-98,25
-86,-90,-72,-85,-78,-63,25
-92,-84,-69,-84,-73,-96,25
-94,-91,-71,-88,-73,-96,25
-93,-89,-68,-83,-72,-62,25
-94,-82,-78,-84,-84,-97,25
-90,-88,-75,-84,-83,-99,25
-86,-81,-78,-80,-84,-62,25
-83,-88,-75,-80,-83,-95,25
-83,-82,-75,-78,-84,-67,25
-87,-89,-78,-94,-78,-64,25
-86,-82,-75,-82,-81,-96,25
-84,-88,-70,-83,-67,-93,25
-92,-81,-67,-83,-76,-60,25
-95,-88,-70,-82,-76,-95,25
-94,-80,-66,-84,-73,-94,25
-85,-85,-70,-81,-70,-70,25
-89,-74,-67,-78,-74,-66,25
-85,-82,-69,-80,-79,-68,25
-82,-85,-70,-77,-80,-64,25
-87,-78,-70,-76,-71,-68,25
-88,-82,-72,-96,-73,-70,25
-90,-77,-71,-93,-70,-71,25
-82,-86,-77,-85,-80,-72,25
-84,-78,-75,-80,-76,-72,25
-83,-86,-76,-84,-78,-71,25
-90,-78,-73,-80,-73,-69,25
-90,-80,-74,-82,-71,-68,25
-92,-77,-71,-89,-93,-66,25
-81,-80,-74,-90,-73,-65,25
-80,-70,-73,-82,-81,-101,25
-78,-78,-74,-81,-79,-101,25
-83,-74,-78,-91,-73,-65,25
-84,-88,-74,-90,-69,-70,25
-84,-81,-77,-85,-74,-70,25
-100,-90,-72,-78,-72,-70,25
-97,-76,-70,-81,-68,-68,25
-97,-84,-71,-82,-78,-66,25
-84,-83,-68,-82,-86,-68,25
-82,-76,-71,-84,-87,-69,25
-82,-82,-68,-80,-68,-68,25
-97,-75,-72,-85,-72,-72,25
-93,-84,-75,-85,-77,-72,25
-89,-82,-76,-77,-85,-73,25
-85,-89,-80,-85,-81,-76,25
-80,-82,-75,-85,-82,-71,25
-92,-88,-76,-80,-71,-74,25
-90,-80,-71,-76,-72,-97,25
-93,-89,-74,-78,-74,-92,25
-88,-80,-72,-77,-74,-58,25
-84,-85,-78,-83,-70,-63,25
-97,-76,-78,-90,-83,-94,25
-96,-84,-77,-87,-70,-61,25
-91,-76,-80,-92,-70,-94,25
-82,-81,-76,-77,-72,-66,25
-84,-74,-82,-80,-85,-70,25
-94,-82,-78,-82,-80,-73,25
-96,-74,-77,-94,-72,-70,25
-85,-82,-80,-79,-80,-60,25
-83,-81,-76,-79,-73,-93,25
-93,-89,-76,-82,-86,-60,25
-80,-80,-73,-81,-82,-93,25
-82,-86,-67,-77,-78,-68,25
-85,-80,-72,-78,-74,-73,25
-90,-87,-68,-84,-72,-68,25
-86,-82,-74,-83,-67,-98,25
-90,-88,-76,-82,-101,-65,25
-80,-77,-88,-86,-71,-99,25
-81,-84,-84,-91,-71,-74,25
-80,-78,-74,-78,-73,-66,25
-82,-79,-66,-76,-70,-70,25
-78,-73,-70,-78,-80,-65,25
-89,-89,-71,-89,-76,-67,25
-96,-80,-71,-84,-73,-64,25
-89,-83,-78,-81,-71,-98,25
-86,-91,-76,-91,-90,-98,26
-85,-80,-73,-90,-72,-65,26
-92,-90,-80,-90,-72,-96,26
-89,-88,-73,-79,-87,-65,26
-88,-80,-82,-82,-88,-100,26
-88,-87,-78,-88,-91,-65,26
-91,-82,-82,-87,-78,-98,26
-94,-88,-77,-87,-78,-72,26
-92,-83,-76,-94,-78,-71,26
-92,-94,-80,-94,-75,-73,26
-86,-87,-84,-92,-76,-70,26
-86,-93,-96,-87,-74,-71,26
-86,-86,-92,-82,-74,-72,26
-85,-94,-95,-87,-72,-72,26
-89,-93,-95,-84,-86,-96,26
-80,-86,-91,-90,-97,-63,26
-79,-79,-82,-89,-79,-97,26
-80,-87,-86,-84,-80,-62,26
-92,-87,-85,-85,-80,-97,26
-90,-80,-88,-89,-87,-62,26
-89,-87,-82,-82,-84,-98,26
-90,-80,-83,-87,-82,-65,26
-80,-86,-76,-85,-80,-100,26
-80,-91,-74,-84,-78,-65,26
-83,-85,-77,-84,-81,-64,26
-82,-91,-75,-84,-76,-100,26
-90,-100,-78,-84,-77,-67,26
-84,-92,-74,-86,-81,-64,26
-83,-98,-77,-96,-71,-94,26
-82,-96,-76,-97,-71,-67,26
-93,-98,-72,-89,-72,-66,26
-80,-90,-78,-85,-82,-100,26
-76,-90,-79,-81,-83,-94,26
-80,-84,-76,-82,-76,-61,26
-80,-94,-74,-84,-74,-95,26
-87,-83,-78,-92,-74,-96,26
-84,-91,-72,-84,-87,-63,26
-91,-78,-68,-82,-77,-98,26
-93,-82,-66,-81,-74,-67,26
-93,-81,-73,-80,-85,-96,26
-90,-88,-67,-84,-84,-66,26
-92,-83,-69,-98,-83,-97,26
-91,-93,-67,-79,-80,-60,26
-86,-77,-64,-81,-77,-93,26
-85,-82,-78,-82,-81,-96,26
-89,-74,-74,-83,-79,-66,26
-94,-82,-77,-81,-78,-90,26
-86,-76,-73,-85,-78,-56,26
-88,-82,-76,-91,-81,-91,26
-80,-75,-73,-91,-84,-91,26
-82,-82,-77,-93,-88,-56,26
-84,-81,-73,-82,-77,-91,26
-92,-90,-73,-83,-81,-91,26
-84,-86,-70,-82,-85,-57,26
-90,-86,-73,-88,-74,-96,26
-90,-80,-74,-88,-73,-94,26
-87,-83,-71,-89,-75,-60,26
-86,-76,-73,-94,-80,-93,26
-93,-84,-77,-86,-78,-94,26
-80,-77,-80,-96,-82,-60,26
-80,-84,-91,-87,-76,-93,26
-80,-82,-93,-83,-74,-66,26
-87,-76,-89,-88,-75,-68,26
-91,-85,-84,-89,-83,-98,26
-90,-80,-90,-90,-78,-57,26
-89,-83,-66,-84,-78,-58,26
-86,-80,-75,-89,-78,-57,26
-84,-89,-78,-91,-78,-92,26
-84,-78,-74,-87,-74,-60,26
-92,-85,-77,-91,-74,-77,26
-93,-82,-80,-91,-75,-76,26
-89,-85,-74,-92,-75,-77,26
-89,-85,-72,-91,-79,-60,26
-87,-90,-68,-93,-77,-96,26
-89,-83,-70,-91,-75,-60,26
-97,-88,-78,-96,-75,-95,26
-93,-82,-76,-87,-77,-57,26
-91,-89,-74,-89,-80,-99,26
-92,-81,-76,-82,-78,-61,26
-92,-86,-76,-82,-80,-90,26
-85,-85,-82,-84,-79,-92,26
-82,-77,-77,-98,-80,-60,26
-86,-84,-79,-91,-80,-93,26
-91,-78,-95,-97,-81,-58,26
-92,-85,-90,-87,-78,-91,26
-92,-79,-81,-83,-78,-55,26
-92,-86,-68,-91,-79,-90,26
-89,-80,-76,-90,-84,-90,26
-89,-89,-77,-90,-83,-55,26
-92,-77,-73,-79,-82,-56,26
-92,-84,-80,-82,-89,-88,26
-88,-76,-89,-88,-84,-90,26
-91,-83,-78,-87,-83,-63,26
-86,-77,-75,-87,-80,-94,26
-93,-84,-80,-94,-77,-57,26
-94,-81,-72,-89,-81,-58,26
-84,-89,-72,-94,-79,-91,26
-85,-82,-74,-86,-78,-94,26
-86,-88,-69,-86,-80,-63,26
-86,-81,-71,-89,-89,-97,26
-90,-96,-72,-82,-76,-62,27
-94,-85,-64,-79,-93,-93,27
-85,-86,-70,-86,-84,-93,27
-86,-90,-65,-83,-80,-61,27
-86,-88,-64,-89,-91,-96,27
-86,-94,-67,-84,-89,-63,27
-96,-94,-63,-89,-75,-96,27
-96,-102,-67,-88,-75,-95,27
-85,-96,-65,-89,-76,-96,27
-84,-90,-68,-80,-80,-73,27
-84,-95,-68,-78,-83,-74,27
-84,-91,-71,-82,-84,-73,27
-86,-98,-68,-92,-85,-63,27
-85,-90,-71,-85,-96,-64,27
-96,-94,-68,-81,-75,-98,27
-91,-85,-71,-80,-80,-96,27
-83,-93,-67,-80,-80,-64,27
-84,-84,-70,-79,-80,-98,27
-88,-91,-69,-79,-86,-65,27
-89,-84,-72,-89,-87,-97,27
-91,-82,-69,-87,-87,-98,27
-96,-88,-72,-86,-77,-62,27
-91,-88,-69,-90,-77,-63,27
-84,-92,-72,-86,-78,-96,27
-94,-80,-69,-81,-82,-62,27
-82,-83,-71,-80,-81,-91,27
-88,-76,-66,-77,-80,-91,27
-84,-76,-71,-77,-82,-57,27
-84,-84,-68,-76,-85,-91,27
-91,-77,-72,-79,-83,-68,27
-92,-85,-69,-79,-86,-67,27
-90,-78,-66,-90,-86,-65,27
-92,-85,-69,-78,-92,-98,27
-88,-91,-65,-86,-76,-63,27
-85,-82,-69,-83,-90,-96,27
-86,-89,-70,-94,-77,-98,27
-96,-82,-73,-76,-84,-73,27
-87,-88,-73,-79,-82,-74,27
-87,-79,-70,-79,-87,-74,27
-81,-87,-67,-82,-88,-67,27
-93,-79,-70,-82,-78,-66,27
-85,-85,-70,-82,-79,-96,27
-85,-85,-71,-82,-82,-60,27
-92,-93,-69,-90,-80,-94,27
-85,-85,-70,-78,-76,-65,27
-94,-96,-72,-88,-78,-65,27
-83,-88,-68,-84,-79,-70,27
-82,-92,-71,-81,-83,-71,27
-80,-84,-68,-79,-82,-68,27
-83,-94,-71,-80,-77,-80,27
-84,-92,-68,-88,-82,-82,27
-94,-84,-70,-92,-80,-84,27
-86,-86,-73,-93,-74,-78,27
-89,-93,-70,-89,-74,-73,27
-78,-91,-72,-85,-77,-65,27
-83,-83,-64,-83,-85,-94,27
-87,-88,-72,-87,-85,-90,27
-85,-81,-69,-83,-81,-64,27
-86,-88,-72,-100,-80,-74,27
-84,-87,-69,-88,-79,-98,27
-82,-91,-72,-84,-90,-74,27
-83,-84,-70,-82,-91,-100,27
-83,-76,-70,-84,-88,-95,27
-84,-88,-71,-88,-84,-70,27
-79,-91,-68,-86,-83,-71,27
-91,-92,-71,-90,-82,-69,27
-96,-84,-71,-85,-77,-70,27
-96,-88,-73,-89,-75,-55,27
-87,-83,-71,-86,-86,-88,27
-86,-97,-73,-82,-81,-89,27
-85,-100,-70,-86,-81,-54,27
-87,-98,-73,-85,-78,-88,27
-87,-96,-69,-90,-85,-89,27
-89,-91,-67,-88,-82,-54,27
-80,-94,-69,-90,-80,-101,27
-79,-89,-66,-90,-84,-63,27
-81,-88,-68,-82,-85,-98,27
-80,-94,-66,-77,-82,-98,27
-82,-91,-69,-78,-82,-55,27
-81,-90,-69,-88,-80,-89,27
-82,-88,-73,-92,-83,-89,27
-80,-85,-70,-84,-81,-54,27
-79,-70,-73,-84,-81,-90,27
-78,-79,-70,-87,-82,-90,27
-78,-86,-72,-84,-82,-56,27
-82,-95,-70,-83,-83,-90,27
-80,-89,-69,-94,-89,-91,27
-82,-90,-70,-93,-85,-90,27
-88,-86,-68,-88,-84,-92,27
-94,-91,-69,-89,-84,-60,27
-84,-88,-64,-80,-81,-72,27
-85,-92,-68,-78,-82,-63,27
-83,-96,-72,-82,-77,-67,27
-84,-93,-68,-92,-83,-55,27
-90,-91,-72,-85,-90,-90,27
-89,-86,-71,-81,-90,-89,27
-92,-80,-69,-80,-92,-54,27
-92,-83,-72,-80,-87,-89,27
-86,-80,-69,-87,-90,-93,27
-88,-89,-72,-93,-92,-60,27
-92,-91,-82,-77,-83,-71,28
-83,-90,-85,-76,-90,-63,28
-84,-95,-73,-75,-82,-62,28
-87,-83,-73,-74,-82,-97,28
-83,-77,-72,-77,-76,-96,28
-88,-82,-74,-82,-76,-61,28
-86,-82,-84,-78,-78,-98,28
-88,-76,-82,-72,-77,-80,28
-89,-83,-79,-72,-78,-82,28
-85,-85,-81,-71,-78,-80,28
-89,-87,-78,-77,-76,-65,28
-89,-93,-81,-77,-75,-99,28
-87,-93,-77,-78,-77,-65,28
-82,-85,-73,-77,-78,-64,28
-82,-75,-70,-72,-76,-98,28
-82,-82,-73,-78,-80,-63,28
-82,-82,-70,-78,-82,-97,28
-85,-74,-76,-80,-82,-99,28
-86,-82,-72,-80,-76,-96,28
-87,-82,-76,-80,-76,-64,28
-86,-75,-72,-80,-76,-99,28
-83,-81,-76,-71,-82,-64,28
-82,-81,-75,-71,-85,-97,28
-83,-74,-72,-71,-77,-64,28
-83,-82,-73,-80,-77,-64,28
-89,-81,-70,-80,-78,-98,28
-91,-74,-73,-81,-76,-62,28
-91,-82,-70,-71,-77,-96,28
-87,-74,-73,-71,-82,-96,28
-87,-82,-70,-72,-81,-63,28
-88,-74,-73,-76,-81,-95,28
-88,-82,-72,-80,-78,-96,28
-92,-74,-74,-80,-79,-63,28
-91,-74,-73,-80,-81,-79,28
-90,-74,-76,-76,-84,-78,28
-90,-81,-72,-78,-82,-64,28
-88,-74,-76,-78,-78,-100,28
-86,-74,-73,-80,-77,-100,28
-87,-82,-76,-83,-76,-64,28
-83,-74,-78,-80,-77,-100,28
-83,-92,-81,-84,-76,-64,28
-82,-86,-78,-72,-77,-80,28
-91,-93,-81,-71,-77,-80,28
-90,-90,-78,-72,-80,-78,28
-90,-85,-82,-78,-78,-65,28
-90,-86,-80,-77,-77,-98,28
-82,-92,-82,-78,-77,-64,28
-82,-74,-70,-72,-81,-65,28
-81,-82,-73,-72,-81,-98,28
-82,-74,-70,-72,-76,-63,28
-92,-82,-73,-79,-77,-96,28
-89,-75,-70,-78,-84,-98,28
-89,-82,-73,-79,-79,-97,28
-88,-75,-70,-78,-81,-63,28
-88,-82,-78,-80,-81,-97,28
-87,-86,-81,-72,-75,-80,28
-87,-93,-78,-72,-74,-82,28
-81,-86,-82,-72,-74,-82,28
-82,-85,-80,-80,-77,-62,28
-82,-92,-82,-81,-80,-96,28
-87,-85,-80,-80,-80,-98,28
-85,-92,-73,-72,-77,-63,28
-87,-75,-70,-72,-76,-97,28
-88,-82,-73,-72,-76,-95,28
-81,-74,-73,-78,-79,-62,28
-82,-82,-70,-78,-80,-82,28
-82,-82,-73,-78,-80,-85,28
-82,-74,-70,-79,-78,-77,28
-89,-73,-76,-79,-78,-64,28
-88,-80,-72,-78,-77,-101,28
-87,-74,-75,-77,-72,-64,28
-87,-74,-72,-77,-74,-98,28
-87,-81,-72,-80,-74,-65,28
-88,-74,-82,-80,-81,-96,28
-88,-93,-79,-81,-84,-98,28
-88,-86,-82,-81,-81,-62,28
-88,-92,-79,-72,-84,-62,28
-87,-86,-82,-72,-82,-97,28
-89,-94,-78,-73,-76,-63,28
-88,-86,-76,-77,-76,-100,28
-88,-92,-73,-84,-74,-65,28
-85,-86,-76,-79,-88,-100,28
-82,-74,-74,-73,-86,-65,28
-82,-81,-76,-73,-74,-98,28
-82,-74,-73,-73,-76,-64,28
-82,-74,-72,-77,-80,-63,28
-91,-81,-76,-78,-80,-97,28
-89,-74,-78,-77,-83,-63,28
-89,-93,-80,-79,-90,-98,28
-82,-85,-77,-80,-82,-99,28
-82,-90,-82,-73,-82,-63,28
-82,-89,-79,-73,-76,-97,28
-88,-79,-89,-73,-76,-82,28
-89,-87,-73,-80,-78,-84,28
-88,-82,-69,-80,-77,-64,28
-87,-82,-73,-80,-78,-98,28
-88,-74,-70,-73,-78,-100,28
-88,-82,-73,-73,-86,-100,28
-88,-74,-70,-73,-85,-79,28
-81,-81,-73,-77,-80,-83,28
